Categoria,Nombre,Ubicacion,Dimensiones,Tipo de archivo,Numero de Personas,Simulacion,Recortado,Comentarios
Convencional,006.jpg,Base/RMFD/RWMFD_part_2_pro/00230/006.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,007.jpg,Base/RMFD/RWMFD_part_2_pro/00230/007.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,008.jpg,Base/RMFD/RWMFD_part_2_pro/00230/008.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Convencional,009.jpg,Base/RMFD/RWMFD_part_2_pro/00230/009.jpg,256x256,.jpg,Plural,Simulado,NO_Recortado,.
Convencional,010.jpg,Base/RMFD/RWMFD_part_2_pro/00230/010.jpg,256x256,.jpg,Plural,Simulado,NO_Recortado,.
Convencional,011.jpg,Base/RMFD/RWMFD_part_2_pro/00230/011.jpg,256x256,.jpg,Plural,Simulado,NO_Recortado,.
Convencional,012.jpg,Base/RMFD/RWMFD_part_2_pro/00230/012.jpg,256x256,.jpg,Plural,Simulado,NO_Recortado,.
Otros,013.jpg,Base/RMFD/RWMFD_part_2_pro/00230/013.jpg,256x256,.jpg,Plural,Simulado,NO_Recortado,Mal puesto
Convencional,014.jpg,Base/RMFD/RWMFD_part_2_pro/00230/014.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,015.jpg,Base/RMFD/RWMFD_part_2_pro/00230/015.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,016.jpg,Base/RMFD/RWMFD_part_2_pro/00230/016.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,017.jpg,Base/RMFD/RWMFD_part_2_pro/00230/017.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,018.jpg,Base/RMFD/RWMFD_part_2_pro/00230/018.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,019.jpg,Base/RMFD/RWMFD_part_2_pro/00230/019.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,020.jpg,Base/RMFD/RWMFD_part_2_pro/00230/020.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,000.jpg,Base/RMFD/RWMFD_part_2_pro/00231/000.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,001.jpg,Base/RMFD/RWMFD_part_2_pro/00231/001.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,002.jpg,Base/RMFD/RWMFD_part_2_pro/00231/002.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,003.jpg,Base/RMFD/RWMFD_part_2_pro/00231/003.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,004.jpg,Base/RMFD/RWMFD_part_2_pro/00231/004.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,000.jpg,Base/RMFD/RWMFD_part_2_pro/00232/000.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Clinico_valvula,000.jpg,Base/RMFD/RWMFD_part_2_pro/00233/000.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Clinico_valvula,001.jpg,Base/RMFD/RWMFD_part_2_pro/00233/001.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,000.jpg,Base/RMFD/RWMFD_part_2_pro/00234/000.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,001.jpg,Base/RMFD/RWMFD_part_2_pro/00234/001.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,002.jpg,Base/RMFD/RWMFD_part_2_pro/00234/002.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Tela,003.jpg,Base/RMFD/RWMFD_part_2_pro/00234/003.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,004.jpg,Base/RMFD/RWMFD_part_2_pro/00234/004.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,000.jpg,Base/RMFD/RWMFD_part_2_pro/00235/000.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,001.jpg,Base/RMFD/RWMFD_part_2_pro/00235/001.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,002.jpg,Base/RMFD/RWMFD_part_2_pro/00235/002.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,003.jpg,Base/RMFD/RWMFD_part_2_pro/00235/003.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,004.jpg,Base/RMFD/RWMFD_part_2_pro/00235/004.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,005.jpg,Base/RMFD/RWMFD_part_2_pro/00235/005.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,006.jpg,Base/RMFD/RWMFD_part_2_pro/00235/006.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,007.jpg,Base/RMFD/RWMFD_part_2_pro/00235/007.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,008.jpg,Base/RMFD/RWMFD_part_2_pro/00235/008.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Sin_cubrebocas,009.jpg,Base/RMFD/RWMFD_part_2_pro/00235/009.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,010.jpg,Base/RMFD/RWMFD_part_2_pro/00235/010.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,011.jpg,Base/RMFD/RWMFD_part_2_pro/00235/011.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,012.jpg,Base/RMFD/RWMFD_part_2_pro/00235/012.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,013.jpg,Base/RMFD/RWMFD_part_2_pro/00235/013.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,014.jpg,Base/RMFD/RWMFD_part_2_pro/00235/014.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,015.jpg,Base/RMFD/RWMFD_part_2_pro/00235/015.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,016.jpg,Base/RMFD/RWMFD_part_2_pro/00235/016.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Otros,017.jpg,Base/RMFD/RWMFD_part_2_pro/00235/017.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,Mal puestp
Tela,018.jpg,Base/RMFD/RWMFD_part_2_pro/00235/018.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,019.jpg,Base/RMFD/RWMFD_part_2_pro/00235/019.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,020.jpg,Base/RMFD/RWMFD_part_2_pro/00235/020.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,021.jpg,Base/RMFD/RWMFD_part_2_pro/00235/021.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Tela,022.jpg,Base/RMFD/RWMFD_part_2_pro/00235/022.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Otros,023.jpg,Base/RMFD/RWMFD_part_2_pro/00235/023.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,Mal puesto
Convencional,000.jpg,Base/RMFD/RWMFD_part_2_pro/00236/000.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,001.jpg,Base/RMFD/RWMFD_part_2_pro/00236/001.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,002.jpg,Base/RMFD/RWMFD_part_2_pro/00236/002.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,003.jpg,Base/RMFD/RWMFD_part_2_pro/00236/003.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,004.jpg,Base/RMFD/RWMFD_part_2_pro/00236/004.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,000.jpg,Base/RMFD/RWMFD_part_2_pro/00237/000.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Otros,001.jpg,Base/RMFD/RWMFD_part_2_pro/00237/001.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Convencional,002.jpg,Base/RMFD/RWMFD_part_2_pro/00237/002.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,003.jpg,Base/RMFD/RWMFD_part_2_pro/00237/003.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,004.jpg,Base/RMFD/RWMFD_part_2_pro/00237/004.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,005.jpg,Base/RMFD/RWMFD_part_2_pro/00237/005.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Otros,006.jpg,Base/RMFD/RWMFD_part_2_pro/00237/006.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Convencional,007.jpg,Base/RMFD/RWMFD_part_2_pro/00237/007.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Otros,008.jpg,Base/RMFD/RWMFD_part_2_pro/00237/008.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Convencional,009.jpg,Base/RMFD/RWMFD_part_2_pro/00237/009.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Convencional,010.jpg,Base/RMFD/RWMFD_part_2_pro/00237/010.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Otros,011.jpg,Base/RMFD/RWMFD_part_2_pro/00237/011.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Convencional,012.jpg,Base/RMFD/RWMFD_part_2_pro/00237/012.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,013.jpg,Base/RMFD/RWMFD_part_2_pro/00237/013.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,014.jpg,Base/RMFD/RWMFD_part_2_pro/00237/014.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,015.jpg,Base/RMFD/RWMFD_part_2_pro/00237/015.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,016.jpg,Base/RMFD/RWMFD_part_2_pro/00237/016.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,017.jpg,Base/RMFD/RWMFD_part_2_pro/00237/017.jpg,256x256,.jpg,Singular,NO_Simulado,Recortado,.
Convencional,018.jpg,Base/RMFD/RWMFD_part_2_pro/00237/018.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,019.jpg,Base/RMFD/RWMFD_part_2_pro/00237/019.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Clinico,000.jpg,Base/RMFD/RWMFD_part_2_pro/00238/000.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Tela,000.jpg,Base/RMFD/RWMFD_part_2_pro/00239/000.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,000.jpg,Base/RMFD/RWMFD_part_2_pro/00240/000.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,001.jpg,Base/RMFD/RWMFD_part_2_pro/00240/001.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,002.jpg,Base/RMFD/RWMFD_part_2_pro/00240/002.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,003.jpg,Base/RMFD/RWMFD_part_2_pro/00240/003.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,004.jpg,Base/RMFD/RWMFD_part_2_pro/00240/004.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Clinico_valvula,000.jpg,Base/RMFD/RWMFD_part_2_pro/00241/000.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Clinico_valvula,001.jpg,Base/RMFD/RWMFD_part_2_pro/00241/001.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Clinico_valvula,002.jpg,Base/RMFD/RWMFD_part_2_pro/00241/002.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,000.jpg,Base/RMFD/RWMFD_part_2_pro/00242/000.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Convencional,000.jpg,Base/RMFD/RWMFD_part_2_pro/00243/000.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,000.jpg,Base/RMFD/RWMFD_part_2_pro/00244/000.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,001.jpg,Base/RMFD/RWMFD_part_2_pro/00244/001.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,000.jpg,Base/RMFD/RWMFD_part_2_pro/00245/000.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,001.jpg,Base/RMFD/RWMFD_part_2_pro/00245/001.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,002.jpg,Base/RMFD/RWMFD_part_2_pro/00245/002.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,003.jpg,Base/RMFD/RWMFD_part_2_pro/00245/003.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,004.jpg,Base/RMFD/RWMFD_part_2_pro/00245/004.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,005.jpg,Base/RMFD/RWMFD_part_2_pro/00245/005.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,006.jpg,Base/RMFD/RWMFD_part_2_pro/00245/006.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,007.jpg,Base/RMFD/RWMFD_part_2_pro/00245/007.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,000.jpg,Base/RMFD/RWMFD_part_2_pro/00246/000.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Sin_cubrebocas,000.jpg,Base/RMFD/RWMFD_part_2_pro/00247/000.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,001.jpg,Base/RMFD/RWMFD_part_2_pro/00247/001.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,002.jpg,Base/RMFD/RWMFD_part_2_pro/00247/002.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,000.jpg,Base/RMFD/RWMFD_part_2_pro/00248/000.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,001.jpg,Base/RMFD/RWMFD_part_2_pro/00248/001.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Clinico_valvula,000.jpg,Base/RMFD/RWMFD_part_2_pro/00249/000.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Otros,001.jpg,Base/RMFD/RWMFD_part_2_pro/00249/001.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Convencional,002.jpg,Base/RMFD/RWMFD_part_2_pro/00249/002.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Clinico_valvula,003.jpg,Base/RMFD/RWMFD_part_2_pro/00249/003.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,004.jpg,Base/RMFD/RWMFD_part_2_pro/00249/004.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,005.jpg,Base/RMFD/RWMFD_part_2_pro/00249/005.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Clinico_valvula,006.jpg,Base/RMFD/RWMFD_part_2_pro/00249/006.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Sin_cubrebocas,007.jpg,Base/RMFD/RWMFD_part_2_pro/00249/007.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,000.jpg,Base/RMFD/RWMFD_part_2_pro/00250/000.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,001.jpg,Base/RMFD/RWMFD_part_2_pro/00250/001.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,002.jpg,Base/RMFD/RWMFD_part_2_pro/00250/002.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Clinico,000.jpg,Base/RMFD/RWMFD_part_2_pro/00251/000.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,001.jpg,Base/RMFD/RWMFD_part_2_pro/00251/001.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,002.jpg,Base/RMFD/RWMFD_part_2_pro/00251/002.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,003.jpg,Base/RMFD/RWMFD_part_2_pro/00251/003.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,004.jpg,Base/RMFD/RWMFD_part_2_pro/00251/004.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,005.jpg,Base/RMFD/RWMFD_part_2_pro/00251/005.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,000.jpg,Base/RMFD/RWMFD_part_2_pro/00252/000.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,000.jpg,Base/RMFD/RWMFD_part_2_pro/00253/000.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Tela,001.jpg,Base/RMFD/RWMFD_part_2_pro/00253/001.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,002.jpg,Base/RMFD/RWMFD_part_2_pro/00253/002.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,003.jpg,Base/RMFD/RWMFD_part_2_pro/00253/003.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Otros,000.jpg,Base/RMFD/RWMFD_part_2_pro/00254/000.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,Mal puesto
Tela,000.jpg,Base/RMFD/RWMFD_part_2_pro/00255/000.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,000.jpg,Base/RMFD/RWMFD_part_2_pro/00256/000.jpg,256x256,.jpg,Singular,NO_Simulado,Recortado,.
Tela,000.jpg,Base/RMFD/RWMFD_part_2_pro/00257/000.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,001.jpg,Base/RMFD/RWMFD_part_2_pro/00257/001.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,002.jpg,Base/RMFD/RWMFD_part_2_pro/00257/002.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,003.jpg,Base/RMFD/RWMFD_part_2_pro/00257/003.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,004.jpg,Base/RMFD/RWMFD_part_2_pro/00257/004.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,005.jpg,Base/RMFD/RWMFD_part_2_pro/00257/005.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,006.jpg,Base/RMFD/RWMFD_part_2_pro/00257/006.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,007.jpg,Base/RMFD/RWMFD_part_2_pro/00257/007.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,008.jpg,Base/RMFD/RWMFD_part_2_pro/00257/008.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,009.jpg,Base/RMFD/RWMFD_part_2_pro/00257/009.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,010.jpg,Base/RMFD/RWMFD_part_2_pro/00257/010.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,011.jpg,Base/RMFD/RWMFD_part_2_pro/00257/011.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,012.jpg,Base/RMFD/RWMFD_part_2_pro/00257/012.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Tela,000.jpg,Base/RMFD/RWMFD_part_2_pro/00258/000.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Tela,001.jpg,Base/RMFD/RWMFD_part_2_pro/00258/001.jpg,256x256,.jpg,Singular,Simulado,NO_Recortado,.
Tela,002.jpg,Base/RMFD/RWMFD_part_2_pro/00258/002.jpg,256x256,.jpg,Plural,Simulado,NO_Recortado,.
Tela,003.jpg,Base/RMFD/RWMFD_part_2_pro/00258/003.jpg,256x256,.jpg,Plural,Simulado,NO_Recortado,.
Convencional,000.jpg,Base/RMFD/RWMFD_part_2_pro/00259/000.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,001.jpg,Base/RMFD/RWMFD_part_2_pro/00259/001.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,002.jpg,Base/RMFD/RWMFD_part_2_pro/00259/002.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,003.jpg,Base/RMFD/RWMFD_part_2_pro/00259/003.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,004.jpg,Base/RMFD/RWMFD_part_2_pro/00259/004.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,005.jpg,Base/RMFD/RWMFD_part_2_pro/00259/005.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Sin_cubrebocas,006.jpg,Base/RMFD/RWMFD_part_2_pro/00259/006.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,007.jpg,Base/RMFD/RWMFD_part_2_pro/00259/007.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,000.jpg,Base/RMFD/RWMFD_part_2_pro/00260/000.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,001.jpg,Base/RMFD/RWMFD_part_2_pro/00260/001.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,002.jpg,Base/RMFD/RWMFD_part_2_pro/00260/002.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Clinico,003.jpg,Base/RMFD/RWMFD_part_2_pro/00260/003.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,004.jpg,Base/RMFD/RWMFD_part_2_pro/00260/004.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,005.jpg,Base/RMFD/RWMFD_part_2_pro/00260/005.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,006.jpg,Base/RMFD/RWMFD_part_2_pro/00260/006.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,007.jpg,Base/RMFD/RWMFD_part_2_pro/00260/007.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,008.jpg,Base/RMFD/RWMFD_part_2_pro/00260/008.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,009.jpg,Base/RMFD/RWMFD_part_2_pro/00260/009.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,010.jpg,Base/RMFD/RWMFD_part_2_pro/00260/010.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,011.jpg,Base/RMFD/RWMFD_part_2_pro/00260/011.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,012.jpg,Base/RMFD/RWMFD_part_2_pro/00260/012.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,013.jpg,Base/RMFD/RWMFD_part_2_pro/00260/013.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Clinico,014.jpg,Base/RMFD/RWMFD_part_2_pro/00260/014.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,015.jpg,Base/RMFD/RWMFD_part_2_pro/00260/015.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Tela,000.jpg,Base/RMFD/RWMFD_part_2_pro/00261/000.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,001.jpg,Base/RMFD/RWMFD_part_2_pro/00261/001.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,002.jpg,Base/RMFD/RWMFD_part_2_pro/00261/002.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,000.jpg,Base/RMFD/RWMFD_part_2_pro/00262/000.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,001.jpg,Base/RMFD/RWMFD_part_2_pro/00262/001.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,002.jpg,Base/RMFD/RWMFD_part_2_pro/00262/002.jpg,256x256,.jpg,Singular,NO_Simulado,Recortado,.
Otros,000.jpg,Base/RMFD/RWMFD_part_2_pro/00263/000.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,Mal puesto
Convencional,001.jpg,Base/RMFD/RWMFD_part_2_pro/00263/001.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,002.jpg,Base/RMFD/RWMFD_part_2_pro/00263/002.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,003.jpg,Base/RMFD/RWMFD_part_2_pro/00263/003.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,004.jpg,Base/RMFD/RWMFD_part_2_pro/00263/004.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,005.jpg,Base/RMFD/RWMFD_part_2_pro/00263/005.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,006.jpg,Base/RMFD/RWMFD_part_2_pro/00263/006.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,007.jpg,Base/RMFD/RWMFD_part_2_pro/00263/007.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,008.jpg,Base/RMFD/RWMFD_part_2_pro/00263/008.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,009.jpg,Base/RMFD/RWMFD_part_2_pro/00263/009.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,010.jpg,Base/RMFD/RWMFD_part_2_pro/00263/010.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,011.jpg,Base/RMFD/RWMFD_part_2_pro/00263/011.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
Convencional,012.jpg,Base/RMFD/RWMFD_part_2_pro/00263/012.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,000.jpg,Base/RMFD/RWMFD_part_2_pro/00264/000.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Convencional,000.jpg,Base/RMFD/RWMFD_part_2_pro/00265/000.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,001.jpg,Base/RMFD/RWMFD_part_2_pro/00265/001.jpg,256x256,.jpg,Plural,NO_Simulado,NO_Recortado,.
Tela,002.jpg,Base/RMFD/RWMFD_part_2_pro/00265/002.jpg,256x256,.jpg,Singular,NO_Simulado,NO_Recortado,.
